장르,제목,회차,좋아요수,평점,평점기여자수,전체댓글수,베댓공감수,베댓비공감수
드라마,1초,97,17863,9.98,17555,1037,115305,1088
드라마,1초,98,18463,9.98,19214,1155,115892,691
드라마,1초,99,17419,9.98,17939,815,72324,416
드라마,1초,100,18290,9.97,18384,2203,94075,3524
드라마,1초,101,14729,9.97,13885,826,72255,1649
드라마,1초,102,14868,9.98,14993,1070,89372,346
드라마,1초,103,20709,9.98,40135,1406,80284,548
드라마,1초,104,16373,9.98,16908,599,76277,867
드라마,1초,105,15644,9.98,15729,709,118210,373
드라마,1초,106,15344,9.98,15961,559,65404,714
드라마,1초,107,17258,9.98,19100,1468,100902,409
드라마,1초,108,16235,9.99,16884,1516,110065,575
드라마,1초,109,17611,9.98,19723,1940,138072,1035
드라마,1초,110,16248,9.98,17239,713,86419,461
드라마,1초,111,15907,9.98,16603,923,76288,3437
드라마,1초,112,16008,9.96,16893,714,95494,1099
드라마,1초,113,16302,9.97,16034,1074,78022,665
드라마,1초,114,16799,9.98,16590,1201,171673,702
드라마,1초,115,15868,9.98,16265,813,94473,515
드라마,1초,116,16251,9.97,17195,680,94168,502
드라마,1초,117,15261,9.98,16401,544,53061,755
드라마,1초,118,15318,9.96,16600,959,94204,4821
드라마,1초,119,16125,9.94,17602,940,91375,865
드라마,1초,120,15086,9.94,16192,627,89408,583
드라마,1초,121,15966,9.97,16988,1188,98438,485
드라마,1초,122,15928,9.97,17282,692,71617,591
드라마,1초,123,16673,9.98,17210,1594,142163,339
드라마,1초,124,15970,9.98,16331,734,106966,455
드라마,1초,125,15611,9.68,22505,1001,52000,1086
드라마,1초,126,15105,9.74,20037,745,60747,1141
드라마,1초,127,16416,9.97,17590,848,103212,1065
드라마,1초,128,15785,9.97,17033,935,89019,411
드라마,1초,129,14995,9.96,16296,528,81441,274
드라마,1초,130,16401,9.88,29488,480,68491,1081
드라마,1초,131,15926,9.98,15993,728,101894,798
드라마,1초,132,15657,9.98,16772,559,75132,452
드라마,1초,133,14982,9.98,14543,886,67797,362
드라마,1초,134,15181,9.98,16086,789,98844,355
드라마,1초,135,16267,9.98,17590,954,105261,900
드라마,1초,136,14229,9.98,15258,727,59145,431
드라마,1초,137,14125,9.97,14683,640,51232,676
드라마,1초,138,16643,9.86,18584,2732,127818,536
드라마,1초,139,15121,9.96,16446,1658,102669,548
드라마,1초,140,14524,9.97,15448,1047,80279,290
드라마,1초,141,14611,9.98,15299,821,87237,342
드라마,1초,142,14683,9.98,15951,615,72267,276
드라마,1초,143,13482,9.97,17302,546,46114,281
드라마,1초,144,13199,9.98,14334,614,69353,253
드라마,1초,145,13523,9.98,15455,526,81426,228
드라마,1초,146,15379,9.98,17408,1086,62296,287
드라마,1초,147,13004,9.97,14532,439,57378,190
드라마,1초,148,12938,9.97,13674,507,79339,223
드라마,개를낳았다,101,20857,9.96,22038,1462,141253,517
드라마,개를낳았다,102,20671,9.95,20378,3346,185738,675
드라마,개를낳았다,103,22303,9.97,23163,1713,166526,1208
드라마,개를낳았다,104,20811,9.96,19277,1154,158862,1174
드라마,개를낳았다,105,20247,9.94,19662,2008,205502,723
드라마,개를낳았다,106,19663,9.96,19272,1262,156532,1022
드라마,개를낳았다,107,19854,9.96,19879,1058,137401,1248
드라마,개를낳았다,108,20926,9.96,21247,1231,136864,1211
드라마,개를낳았다,109,21249,9.93,20690,2510,203656,882
드라마,개를낳았다,110,24005,9.95,24358,2955,205516,597
드라마,개를낳았다,111,19664,9.93,18952,1197,113761,393
드라마,개를낳았다,112,20210,9.94,20774,1318,122367,3069
드라마,개를낳았다,113,22097,9.94,22509,1440,116627,572
드라마,개를낳았다,114,19089,9.91,18631,762,95991,692
드라마,개를낳았다,115,19782,9.88,19426,1015,120935,965
드라마,개를낳았다,116,19377,9.88,18057,1338,97215,575
드라마,개를낳았다,117,18288,9.83,18007,575,117522,805
드라마,개를낳았다,118,18065,9.75,19169,485,70680,927
드라마,개를낳았다,119,19262,8.66,25971,3560,73088,10237
드라마,개를낳았다,120,19759,9.22,26872,6753,106560,9216
드라마,개를낳았다,121,19386,9.19,23810,3199,169761,5551
드라마,개를낳았다,122,18672,9.77,19505,1897,170323,1448
드라마,개를낳았다,123,22744,9.89,25999,3270,193164,978
드라마,개를낳았다,124,20238,9.92,21598,1245,182090,665
드라마,개를낳았다,125,19736,9.93,19982,1632,155072,484
드라마,개를낳았다,126,18975,9.94,18296,1167,111002,913
드라마,개를낳았다,127,19205,9.94,20208,1028,181037,811
드라마,개를낳았다,128,18782,9.94,19572,1687,169376,1092
드라마,개를낳았다,129,19873,9.95,21868,1355,87345,360
드라마,개를낳았다,130,20249,9.95,21824,2256,204222,334
드라마,개를낳았다,131,18821,9.96,19591,1131,134209,1044
드라마,개를낳았다,132,19488,9.96,20675,955,159130,346
드라마,개를낳았다,133,27452,9.98,31355,3624,273450,500
드라마,개를낳았다,134,21106,9.96,22640,1263,102827,264
드라마,개를낳았다,135,18170,9.97,18513,641,74108,311
드라마,개를낳았다,136,18688,9.96,18858,792,110363,430
드라마,개를낳았다,137,18308,9.96,18519,1209,142372,1368
드라마,개를낳았다,138,19008,9.93,19670,2535,207619,981
드라마,개를낳았다,139,18405,9.96,19298,1989,130377,441
드라마,개를낳았다,140,18022,9.94,19345,1052,114611,660
드라마,개를낳았다,141,20383,9.95,21534,2322,151433,906
드라마,개를낳았다,142,20765,9.97,24408,1211,77417,241
드라마,개를낳았다,143,17202,9.95,18315,627,71912,812
드라마,개를낳았다,144,17662,9.96,19981,671,72712,241
드라마,개를낳았다,145,18178,9.97,19546,563,89388,463
드라마,개를낳았다,146,21661,9.97,25968,1993,100177,362
드라마,개를낳았다,147,25307,9.97,28356,4661,70555,248
드라마,개를낳았다,148,17721,9.96,18339,1143,89033,610
드라마,개를낳았다,149,15047,9.68,15677,1328,66064,1625
드라마,개를낳았다,150,15740,9.94,16673,1135,108980,576
드라마,개를낳았다,151,15524,9.96,17141,476,73451,244
드라마,개를낳았다,152,14983,9.96,15424,625,60863,266
드라마,랜덤채팅의그녀,164,18479,9.45,16092,3926,202901,3377
드라마,랜덤채팅의그녀,165,17670,7.1,23074,4254,116607,2556
드라마,랜덤채팅의그녀,166,18374,7.89,20114,20037,113932,5205
드라마,랜덤채팅의그녀,167,19434,9.35,20713,10417,168931,3003
드라마,랜덤채팅의그녀,168,17893,7.65,24263,9299,265397,9762
드라마,랜덤채팅의그녀,169,16551,6.31,23001,5552,110060,2622
드라마,랜덤채팅의그녀,170,16224,8.37,19217,3104,142174,3153
드라마,랜덤채팅의그녀,171,15831,9.56,14113,1762,84254,2194
드라마,랜덤채팅의그녀,172,15528,9.1,15177,2257,128230,1506
드라마,랜덤채팅의그녀,173,16693,9.33,16348,4751,189379,1807
드라마,랜덤채팅의그녀,174,15718,9.04,17314,2986,148536,1898
드라마,랜덤채팅의그녀,175,16549,9.64,15754,3111,120130,1119
드라마,랜덤채팅의그녀,176,15462,8.49,16184,3108,140313,1252
드라마,랜덤채팅의그녀,177,15468,9.28,14917,2455,108019,1298
드라마,랜덤채팅의그녀,178,15366,7.7,20229,4159,132344,2289
드라마,랜덤채팅의그녀,179,15975,9.4,15249,2632,88199,1370
드라마,랜덤채팅의그녀,180,16988,9.69,16228,2908,132092,1229
드라마,랜덤채팅의그녀,181,16946,9.83,14576,2511,134939,3951
드라마,랜덤채팅의그녀,182,15070,9.42,12971,2984,92996,2746
드라마,랜덤채팅의그녀,183,15876,9.48,16623,2724,113644,3950
드라마,랜덤채팅의그녀,184,15229,9.68,13998,1882,89677,1350
드라마,랜덤채팅의그녀,185,16337,9.76,14475,3205,107581,1542
드라마,랜덤채팅의그녀,186,15512,9.8,13333,2718,83622,1424
드라마,랜덤채팅의그녀,187,16675,9.87,14841,2170,95889,1412
드라마,랜덤채팅의그녀,188,15820,9.86,14058,1622,80683,802
드라마,랜덤채팅의그녀,189,14295,9.87,12011,1277,68047,1226
드라마,랜덤채팅의그녀,190,14292,9.78,12513,1820,87148,1763
드라마,랜덤채팅의그녀,191,14112,9.68,12554,2353,76766,778
드라마,랜덤채팅의그녀,192,13378,8.43,15249,1728,87211,1781
드라마,랜덤채팅의그녀,193,14074,9.72,12590,2331,64820,3305
드라마,랜덤채팅의그녀,194,14341,9.69,12470,2609,55804,2009
드라마,랜덤채팅의그녀,195,14804,9.77,12798,2742,66244,3389
드라마,랜덤채팅의그녀,196,13721,9.26,12522,1900,53052,780
드라마,랜덤채팅의그녀,197,12547,9.65,11025,2000,12344,381
드라마,랜덤채팅의그녀,198,12392,8.9,11803,1609,49273,917
드라마,랜덤채팅의그녀,199,11421,6.93,12932,2252,52870,1529
드라마,랜덤채팅의그녀,200,11542,9.24,10961,1309,15641,454
드라마,랜덤채팅의그녀,201,11780,9.32,10667,1416,59944,1199
드라마,랜덤채팅의그녀,202,10809,6.06,15055,2048,31455,666
드라마,랜덤채팅의그녀,203,11115,7.92,12547,1917,78606,804
드라마,랜덤채팅의그녀,204,10522,8.19,11027,1353,41796,698
드라마,랜덤채팅의그녀,205,10436,7.44,12610,1357,34242,1142
드라마,랜덤채팅의그녀,206,10544,7.9,12163,1957,68040,2032
드라마,랜덤채팅의그녀,207,11390,7.12,15202,2666,47770,1666
드라마,랜덤채팅의그녀,208,10792,8.2,11414,1266,35281,853
드라마,랜덤채팅의그녀,209,10104,8.64,10439,1017,11546,283
드라마,랜덤채팅의그녀,210,10338,8.49,11096,1636,39551,693
드라마,랜덤채팅의그녀,211,11479,9.12,12701,1752,56653,1113
드라마,랜덤채팅의그녀,212,10475,6.64,14247,2219,68862,1121
드라마,랜덤채팅의그녀,213,10498,8.98,10840,1003,29798,411
드라마,랜덤채팅의그녀,214,11234,9.53,12660,1529,52013,897
드라마,랜덤채팅의그녀,215,10596,9.54,10674,1259,32148,965
드라마,백수세끼,58,18260,9.95,16225,1485,109234,949
드라마,백수세끼,59,18781,9.97,17207,1661,175666,2434
드라마,백수세끼,60,18623,9.91,17417,3550,191531,2885
드라마,백수세끼,61,17666,9.84,15631,1835,130757,1800
드라마,백수세끼,62,18957,9.96,17262,1544,137314,1565
드라마,백수세끼,63,17672,9.96,16299,881,74632,2652
드라마,백수세끼,64,19497,9.97,18747,1567,149336,1234
드라마,백수세끼,65,18720,9.97,16990,1615,218720,3363
드라마,백수세끼,66,18811,9.93,16340,1984,213355,3815
드라마,백수세끼,67,18882,9.95,16693,2556,168660,14217
드라마,백수세끼,68,17593,9.87,15406,1486,146493,4680
드라마,백수세끼,69,17950,9.79,16659,4377,232194,8139
드라마,백수세끼,70,17882,9.56,17646,3498,176631,2243
드라마,백수세끼,71,17244,9.93,15955,1652,126636,7004
드라마,백수세끼,72,17814,9.51,17602,2488,201953,6177
드라마,백수세끼,73,17399,9.93,15257,1785,140920,8243
드라마,백수세끼,74,17701,9.93,16292,2113,180295,1439
드라마,백수세끼,75,19403,9.96,19139,2391,169510,1465
드라마,백수세끼,76,17366,9.92,15769,1032,89142,811
드라마,백수세끼,77,19260,9.5,18537,6815,203060,3367
드라마,백수세끼,78,17519,9.87,16867,2974,115152,1072
드라마,백수세끼,79,16797,9.97,16511,1284,195291,604
드라마,백수세끼,80,15981,9.92,15264,1635,142000,643
드라마,백수세끼,81,16025,9.85,15726,1770,118305,946
드라마,백수세끼,82,15029,9.57,14188,1260,99348,1233
드라마,백수세끼,83,15275,9.84,14563,1453,121399,1225
드라마,백수세끼,84,16833,9.94,16834,1364,134050,685
드라마,백수세끼,85,15860,9.94,15251,858,81372,611
드라마,백수세끼,86,15352,9.95,14701,693,85733,1401
드라마,백수세끼,87,15542,9.95,14594,648,90194,542
드라마,백수세끼,88,14585,8.99,15676,1914,151199,726
드라마,백수세끼,89,14864,9.89,14604,955,117081,844
드라마,백수세끼,90,14937,9.95,15009,447,87101,693
드라마,백수세끼,91,14543,9.76,14881,963,91874,1414
드라마,백수세끼,92,15216,9.95,15339,715,118367,2051
드라마,백수세끼,93,14403,9.8,14331,820,104261,325
드라마,백수세끼,94,13930,9.88,14195,448,87749,429
드라마,백수세끼,95,14065,9.92,14105,636,68324,1026
드라마,백수세끼,96,14230,9.92,13972,424,53510,586
드라마,백수세끼,97,14032,9.94,13823,688,73283,760
드라마,백수세끼,98,13852,9.96,13995,356,59713,872
드라마,백수세끼,99,14277,9.92,14199,803,98831,541
드라마,백수세끼,100,13955,9.96,13839,580,51237,484
드라마,백수세끼,101,13461,9.92,13414,424,67785,615
드라마,백수세끼,102,13654,9.96,14009,444,82228,531
드라마,백수세끼,103,13852,9.95,13871,961,92925,762
드라마,백수세끼,104,13448,9.95,13528,611,80073,821
드라마,백수세끼,105,13085,9.42,14006,950,88075,1104
드라마,백수세끼,106,13162,9.43,14641,1295,85568,1957
드라마,백수세끼,107,13037,9.53,13883,1493,88613,6424
드라마,백수세끼,108,12488,9.55,12843,1120,105230,2784
드라마,백수세끼,109,12162,9.34,12913,999,93809,758
드라마,뷰티풀군바리,265,15617,9.89,16685,1615,113773,1029
드라마,뷰티풀군바리,266,17077,9.83,22798,2926,198806,1073
드라마,뷰티풀군바리,267,15688,9.87,18387,1432,112734,1744
드라마,뷰티풀군바리,268,15314,9.91,16512,1027,91348,836
드라마,뷰티풀군바리,269,15745,9.92,16842,2238,157332,885
드라마,뷰티풀군바리,270,15729,9.92,16415,1971,129067,707
드라마,뷰티풀군바리,271,15604,9.92,16669,4940,200606,812
드라마,뷰티풀군바리,272,16294,9.79,18119,4102,196024,6057
드라마,뷰티풀군바리,273,15410,9.89,17081,2034,147174,768
드라마,뷰티풀군바리,274,16265,9.89,17110,2438,164403,691
드라마,뷰티풀군바리,275,15126,9.81,16586,2029,91990,1715
드라마,뷰티풀군바리,276,15752,9.9,16387,1791,123757,875
드라마,뷰티풀군바리,277,16130,9.92,17107,2065,148766,645
드라마,뷰티풀군바리,278,15520,9.86,16709,1476,119724,649
드라마,뷰티풀군바리,279,15236,9.91,16203,1957,169529,749
드라마,뷰티풀군바리,280,15335,9.92,16799,1243,103255,679
드라마,뷰티풀군바리,281,15545,9.92,17486,1387,104557,606
드라마,뷰티풀군바리,282,15520,9.91,17360,1806,113998,695
드라마,뷰티풀군바리,283,15988,9.92,17100,2453,135138,1445
드라마,뷰티풀군바리,284,15135,9.9,16561,1782,143317,1430
드라마,뷰티풀군바리,285,14290,9.88,15483,1234,120536,1654
드라마,뷰티풀군바리,286,14908,9.91,16108,2239,133780,3763
드라마,뷰티풀군바리,287,15463,9.93,16775,2169,178113,800
드라마,뷰티풀군바리,288,14981,9.84,15633,3583,142907,742
드라마,뷰티풀군바리,289,14439,9.78,16834,2968,93980,598
드라마,뷰티풀군바리,290,15793,9.89,18476,3860,198424,855
드라마,뷰티풀군바리,291,15361,9.85,15814,3310,156176,935
드라마,뷰티풀군바리,292,15784,9.83,17475,3021,163257,616
드라마,뷰티풀군바리,293,16196,9.86,19340,2565,156632,982
드라마,뷰티풀군바리,294,14927,9.8,16683,2394,121331,800
드라마,뷰티풀군바리,295,14752,9.9,16443,2594,108991,863
드라마,뷰티풀군바리,296,14992,9.9,16315,1993,137891,936
드라마,뷰티풀군바리,297,13982,9.88,15707,2030,86282,945
드라마,뷰티풀군바리,298,14965,9.84,17510,4541,177461,818
드라마,뷰티풀군바리,299,14207,9.91,15713,2702,137186,1593
드라마,뷰티풀군바리,300,14269,9.9,16279,3142,160583,713
드라마,뷰티풀군바리,301,14572,9.88,16548,4684,139913,1931
드라마,뷰티풀군바리,302,13984,9.84,15783,2218,75180,1429
드라마,뷰티풀군바리,303,13543,9.58,15673,2742,125372,3215
드라마,뷰티풀군바리,304,13529,9.45,16515,2327,123152,3259
드라마,뷰티풀군바리,305,13515,9.56,16114,1878,72601,1983
드라마,뷰티풀군바리,306,13010,9.32,16095,1652,49874,3194
드라마,뷰티풀군바리,307,13448,9.71,15430,1015,87181,1177
드라마,뷰티풀군바리,308,12990,9.85,13660,1201,72479,1125
드라마,뷰티풀군바리,309,12950,9.71,15192,1371,97898,778
드라마,뷰티풀군바리,310,13125,9.84,15073,2048,111050,1371
드라마,뷰티풀군바리,311,12771,6.51,25115,5219,127415,3667
드라마,뷰티풀군바리,312,13352,8.83,19839,2005,86443,2136
드라마,뷰티풀군바리,313,12617,9.02,16841,1869,44510,4359
드라마,뷰티풀군바리,314,12945,9.61,16442,1240,55047,1350
드라마,뷰티풀군바리,315,14375,9.69,20039,1494,131894,1089
드라마,뷰티풀군바리,316,14427,9.81,16565,1790,114286,866
드라마,소녀의세계,250,32165,9.88,28023,4295,364151,1407
드라마,소녀의세계,251,33353,9.84,31875,3807,367600,5123
드라마,소녀의세계,252,36279,9.89,34551,5237,333345,2971
드라마,소녀의세계,253,34581,9.96,31682,5986,335881,6429
드라마,소녀의세계,254,33719,9.95,31487,4000,267712,3061
드라마,소녀의세계,255,34850,9.97,36086,5760,376687,4232
드라마,소녀의세계,256,31026,9.88,28783,5101,338755,1377
드라마,소녀의세계,257,31662,9.94,30322,2506,184548,1226
드라마,소녀의세계,258,32801,9.96,31283,2860,293742,2208
드라마,소녀의세계,259,29223,9.74,26710,3349,239413,703
드라마,소녀의세계,260,30621,9.89,28641,3083,297699,792
드라마,소녀의세계,261,31118,9.94,28662,2889,273844,1723
드라마,소녀의세계,262,35496,9.96,35104,4308,547430,778
드라마,소녀의세계,263,30323,9.95,27247,1903,246972,1202
드라마,소녀의세계,264,33175,9.94,30576,4328,354499,1556
드라마,소녀의세계,265,33032,9.92,33353,3669,423274,887
드라마,소녀의세계,266,31521,9.9,29887,1776,216713,1186
드라마,소녀의세계,267,31397,9.69,32550,2510,245934,2212
드라마,소녀의세계,268,31288,8.57,38261,4657,209077,26325
드라마,소녀의세계,269,32094,9.72,35930,4748,303414,3482
드라마,소녀의세계,270,35295,9.92,35071,3790,328105,1097
드라마,소녀의세계,271,31698,9.92,31723,2616,339457,844
드라마,소녀의세계,272,32627,9.93,31008,2824,328177,2579
드라마,소녀의세계,273,30904,9.96,30266,1500,252274,655
드라마,소녀의세계,274,33663,9.97,32070,3599,385566,1305
드라마,소녀의세계,275,33015,9.96,32863,4245,371566,3605
드라마,소녀의세계,276,33712,9.95,35525,4158,217340,4211
드라마,소녀의세계,277,35893,9.96,36983,5570,173886,663
드라마,소녀의세계,278,29012,9.95,27794,2041,154357,674
드라마,소녀의세계,279,27224,9.91,27247,1373,167308,2137
드라마,소녀의세계,280,31124,9.96,31212,2971,265110,662
드라마,소녀의세계,281,27887,9.95,26376,1705,177297,767
드라마,소녀의세계,282,27987,9.96,28421,2160,186505,583
드라마,소녀의세계,283,27277,9.95,26651,2482,145277,463
드라마,소녀의세계,284,26954,9.9,26827,1776,121057,548
드라마,소녀의세계,285,24156,9.96,23255,1069,152149,829
드라마,소녀의세계,286,23731,9.95,23347,1402,131421,399
드라마,소녀의세계,287,22490,9.58,22040,1830,176809,971
드라마,소녀의세계,288,22039,9.59,22740,2773,223459,608
드라마,소녀의세계,289,23862,9.75,23914,2803,254385,854
드라마,소녀의세계,290,22774,9.82,22297,1363,167517,1879
드라마,소녀의세계,291,20910,9.71,21415,1037,99601,1713
드라마,소녀의세계,292,21409,9.63,20856,1485,144676,1675
드라마,소녀의세계,293,20986,8.79,24234,3167,250417,3139
드라마,소녀의세계,294,19646,8.52,24057,1995,101436,2507
드라마,소녀의세계,295,23519,9.89,26455,1658,197678,503
드라마,소녀의세계,296,23399,9.91,24263,1886,184914,290
드라마,소녀의세계,297,21596,9.96,21330,843,141079,322
드라마,소녀의세계,298,25523,9.95,27140,2684,289073,691
드라마,소녀의세계,299,23612,9.93,25569,1106,140062,1339
드라마,소녀의세계,300,20307,9.7,20834,899,119107,1687
드라마,소녀의세계,301,24060,9.96,27136,1196,139463,356
드라마,연애혁명,337,53352,9.88,46554,13812,528795,32535
드라마,연애혁명,338,51426,9.74,46430,10118,447507,9014
드라마,연애혁명,339,79956,9.9,88560,21003,850935,6797
드라마,연애혁명,340,50612,9.95,43706,8282,372454,9839
드라마,연애혁명,341,47141,9.96,40613,8774,527120,2897
드라마,연애혁명,342,48174,9.95,41960,8615,460036,2341
드라마,연애혁명,343,45353,9.94,38386,6543,285233,3994
드라마,연애혁명,344,43099,9.95,35298,5249,307466,7682
드라마,연애혁명,345,43642,9.91,36938,8734,326793,3602
드라마,연애혁명,346,46553,9.95,39541,8173,445012,7255
드라마,연애혁명,347,44026,9.95,35873,5788,422304,5863
드라마,연애혁명,348,42987,9.95,36853,5444,429096,8562
드라마,연애혁명,349,42292,9.89,33734,6593,510032,6141
드라마,연애혁명,350,41988,9.92,36054,5726,308337,8583
드라마,연애혁명,351,45662,9.95,38602,6044,679489,3116
드라마,연애혁명,352,43269,9.93,35428,4379,419465,7480
드라마,연애혁명,353,48573,9.94,37805,9431,413440,5095
드라마,연애혁명,354,49284,9.9,41842,7563,393196,4343
드라마,연애혁명,355,43829,9.93,36156,3204,317851,3488
드라마,연애혁명,356,42796,9.94,37851,4520,320349,3711
드라마,연애혁명,357,42635,9.94,33191,5788,417657,9764
드라마,연애혁명,358,43426,9.91,37426,10060,501302,27112
드라마,연애혁명,359,39902,9.7,34627,10809,413214,21603
드라마,연애혁명,360,38719,9.78,33790,8893,381866,14145
드라마,연애혁명,361,36770,9.84,29554,5484,226550,10835
드라마,연애혁명,362,36932,9.23,37138,9948,326926,8174
드라마,연애혁명,363,36244,9.73,30451,5002,245254,7208
